IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
1,159,2017,June,26,25,2,5,2,0,0,HB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,2,No Deposit     ,       NULL,       NULL,0,Transient-Party,167,0,0,Canceled,2017-03-08
0,1,2017,January,1,7,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,48,0,1,Check-Out,2017-01-08
1,29,2016,August,32,2,0,5,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,209,0,0,Canceled,2016-07-04
0,36,2017,February,5,3,1,2,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,48,0,1,Check-Out,2017-02-06
0,1,2016,December,53,29,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,79,0,0,Check-Out,2016-12-30
0,19,2016,April,15,4,1,1,1,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,298,       NULL,0,Transient-Party,54.5,0,0,Check-Out,2016-04-06
0,53,2016,February,9,26,2,7,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,115,       NULL,0,Transient,26.1,0,1,Check-Out,2016-03-06
1,15,2016,July,30,17,2,4,2,0,0,Undefined,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,233,0,1,Canceled,2016-07-02
1,222,2016,November,48,26,2,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,11,       NULL,0,Transient,30,0,0,Canceled,2016-10-18
0,31,2015,November,46,10,0,4,2,1,0,BB       ,ESP,Corporate,Corporate,0,0,0,A               ,C               ,3,No Deposit     ,       NULL,281,0,Transient-Party,54,0,0,Check-Out,2015-11-14
1,140,2017,May,21,27,2,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,85,0,1,Canceled,2017-05-11
0,156,2016,July,27,2,0,1,2,0,0,BB       ,HUN,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,184,1,0,Check-Out,2016-07-03
0,55,2015,July,31,28,0,4,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,142,       NULL,0,Contract,118,1,0,Check-Out,2015-08-01
1,157,2016,October,41,5,0,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,101,0,1,Canceled,2016-09-02
1,132,2016,May,21,17,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,79.2,0,1,Canceled,2016-01-11
0,151,2017,June,26,30,1,2,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,136.33,0,1,Check-Out,2017-07-03
0,386,2016,October,43,20,1,3,2,0,0,BB       ,GBR,Groups,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,55,0,1,Check-Out,2016-10-24
0,225,2016,May,22,26,0,3,1,0,0,BB       ,GBR,Groups,Direct,0,0,0,A               ,A               ,2,No Deposit     ,       NULL,223,0,Transient-Party,60,0,0,Check-Out,2016-05-29
0,40,2017,January,3,16,1,2,1,0,0,Undefined,PRT,Groups,Direct,0,0,0,A               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,55,0,0,Check-Out,2017-01-19
0,239,2016,May,21,15,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,314,       NULL,0,Transient,46.4,0,0,Check-Out,2016-05-22
0,19,2016,July,30,19,0,2,1,0,0,BB       ,PRT,Direct,Direct,1,0,5,A               ,A               ,0,No Deposit     ,       NULL,338,0,Transient,101,1,0,Check-Out,2016-07-21
1,36,2015,November,45,7,2,6,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,281,       NULL,0,Transient-Party,40,0,0,Canceled,2015-10-10
1,37,2016,November,46,10,1,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,37.8,0,0,Canceled,2016-10-26
0,97,2016,December,53,28,2,6,2,0,0,HB       ,ROU,Direct,Direct,0,0,0,F               ,F               ,1,No Deposit     ,250,       NULL,0,Transient,137.7,0,0,Check-Out,2017-01-05
1,324,2016,July,28,7,2,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,108,0,2,Canceled,2015-11-10
1,125,2016,July,30,17,4,10,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,172.71,0,0,Canceled,2016-06-13
0,20,2016,December,50,8,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,86,1,1,Check-Out,2016-12-11
0,1,2016,April,17,22,0,0,1,0,0,BB       ,PRT,Direct,Corporate,1,1,15,A               ,A               ,0,No Deposit     ,47,       NULL,0,Transient,0,0,0,Check-Out,2016-04-22
0,58,2016,September,37,10,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,130,1,1,Check-Out,2016-09-17
1,47,2016,August,35,24,0,4,2,0,0,BB       ,CN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,219,0,0,Canceled,2016-07-09
0,13,2016,October,43,16,2,2,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,40,       NULL,0,Transient,85,0,0,Check-Out,2016-10-20
1,94,2016,October,41,6,2,5,2,2,0,BB       ,IRL,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,161.86,0,0,Canceled,2016-07-04
0,58,2017,April,15,12,0,1,2,0,0,BB       ,AUT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,251,       NULL,0,Transient-Party,80,0,2,Check-Out,2017-04-13
1,302,2017,May,19,9,0,4,2,0,0,HB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,81,0,0,Canceled,2016-08-25
0,1,2017,May,22,31,0,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,240,       NULL,0,Transient,127,0,1,Check-Out,2017-06-02
1,95,2016,April,17,23,4,10,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,95,       NULL,0,Transient-Party,47,0,0,Canceled,2016-02-11
1,383,2016,October,41,6,1,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,315,       NULL,0,Transient-Party,48,0,0,Canceled,2016-03-04
0,3,2015,October,41,8,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,250,       NULL,0,Transient,87,1,1,Check-Out,2015-10-09
0,34,2015,October,43,19,1,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,62,1,1,Check-Out,2015-10-22
1,1,2017,February,5,4,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,43,0,0,Canceled,2017-02-04
0,136,2016,March,13,24,0,3,1,0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,387,       NULL,0,Transient-Party,62,0,0,Check-Out,2016-03-27
1,227,2017,July,27,7,2,5,2,0,0,BB       ,RUS,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,132.86,0,0,Canceled,2016-11-25
0,75,2015,October,41,4,4,6,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,60.4,0,1,Check-Out,2015-10-14
0,282,2017,June,25,24,2,5,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,143,       NULL,0,Transient,112.8,0,1,Check-Out,2017-07-01
1,244,2015,September,36,2,2,5,2,0,0,BB       ,IRL,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,96,       NULL,0,Transient-Party,8,0,0,Canceled,2015-08-01
1,247,2016,August,32,1,1,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,126,0,2,Canceled,2016-02-15
0,123,2016,February,9,27,1,1,2,0,0,FB       ,ESP,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,38,       NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
1,347,2017,July,27,3,3,7,2,1,0,HB       ,NOR,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,232,0,0,Canceled,2016-07-21
1,67,2016,March,13,25,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,105,0,1,Canceled,2016-03-12
0,4,2015,October,42,12,1,0,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,146,       NULL,0,Transient,37,0,0,Check-Out,2015-10-13
0,6,2015,August,32,6,2,4,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,217.83,0,3,Check-Out,2015-08-12
0,57,2015,July,30,21,2,5,2,0,0,HB       ,IRL,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,151.86,0,0,Check-Out,2015-07-28
1,31,2017,February,5,3,2,2,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,43,0,0,Canceled,2017-01-03
0,256,2017,August,32,7,4,10,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,126.41,0,1,Check-Out,2017-08-21
0,5,2016,March,12,15,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,8,       NULL,0,Transient,25,0,0,Check-Out,2016-03-16
1,90,2017,August,34,26,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,201.43,0,1,Canceled,2017-07-02
1,186,2015,July,28,7,4,10,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,1,0,E               ,E               ,0,No Deposit     ,143,       NULL,0,Contract,82.88,0,0,Canceled,2015-06-19
1,34,2015,August,33,11,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,274.93,0,2,Canceled,2015-07-17
1,136,2016,March,13,24,0,3,2,0,0,FB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,46,0,0,Canceled,2015-11-09
0,12,2016,July,32,31,1,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,201,0,1,Check-Out,2016-08-01
0,3,2017,July,28,10,1,0,1,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,97,0,1,Check-Out,2017-07-11
1,49,2016,March,13,25,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,76.75,0,0,Canceled,2016-03-23
1,144,2017,August,34,24,2,4,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,199,0,0,Canceled,2017-04-09
0,94,2016,June,24,10,0,2,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,6,No Deposit     ,240,       NULL,0,Transient-Party,163,1,0,Check-Out,2016-06-12
1,239,2017,April,16,22,2,5,3,0,0,FB       ,PRT,Groups,Corporate,0,0,0,C               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,158,0,0,Canceled,2017-03-30
0,166,2016,June,24,10,2,6,2,0,0,BB       ,NULL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,72,0,1,Check-Out,2016-06-18
0,29,2016,November,47,15,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,7,A               ,A               ,0,No Deposit     ,       NULL,338,0,Transient,48,1,0,Check-Out,2016-11-17
1,150,2015,July,28,10,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,123,0,1,Canceled,2015-04-20
1,2,2017,February,8,22,0,3,2,0,0,BB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,42,0,0,Canceled,2017-02-20
1,208,2017,August,31,5,4,7,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,206,0,2,Canceled,2017-01-24
1,131,2016,October,42,9,2,1,1,0,0,BB       ,PRT,Groups,Corporate,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,48,0,0,Canceled,2016-09-23
1,41,2015,July,31,27,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,164,0,0,Canceled,2015-06-17
0,0,2016,February,6,2,0,2,2,0,0,BB       ,CN,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit     ,       NULL,       NULL,0,Transient,53,0,0,Check-Out,2016-02-04
0,0,2016,March,14,29,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,48,0,0,Check-Out,2016-03-30
0,8,2015,October,43,18,2,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,E               ,1,No Deposit     ,240,       NULL,0,Transient,77.4,0,1,Check-Out,2015-10-23
0,0,2015,July,27,1,0,1,2,0,0,BB       ,FRA,Corporate,Corporate,0,0,0,A               ,G               ,0,No Deposit     ,       NULL,110,0,Transient,107.42,0,0,Check-Out,2015-07-02
1,244,2016,September,39,20,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,90,0,2,Canceled,2016-01-28
1,29,2015,September,36,4,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,242,       NULL,0,Transient,151.88,0,1,Canceled,2015-08-06
1,204,2017,August,34,21,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,191.14,0,0,Canceled,2017-01-30
1,63,2017,August,35,28,1,2,2,0,0,HB       ,GIB,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,236,0,2,Canceled,2017-06-30
1,262,2016,July,31,25,1,4,2,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,3,No Deposit     ,240,       NULL,0,Transient,8,0,2,Canceled,2016-04-18
1,20,2017,July,31,31,1,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,205,0,2,Canceled,2017-07-19
1,302,2017,May,19,9,0,4,2,0,0,HB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,81,0,0,Canceled,2016-08-25
1,34,2015,December,49,4,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,58,0,2,Canceled,2015-11-12
0,0,2015,September,39,24,2,5,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Transient,81.43,0,0,Check-Out,2015-10-01
1,18,2016,April,18,25,1,3,2,0,0,BB       ,FIN,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,85,0,0,Canceled,2016-04-13
1,168,2016,December,52,24,2,1,2,0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,77.4,0,2,Canceled,2016-10-12
1,119,2016,September,39,21,1,4,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,130.9,0,0,Canceled,2016-06-16
1,255,2017,April,14,3,1,0,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,54,0,2,Canceled,2017-01-08
1,346,2017,July,28,11,4,10,2,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,165.6,0,0,Canceled,2016-07-30
1,77,2017,May,19,11,0,3,2,0,0,BB       ,EST,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,85,0,0,Canceled,2017-02-23
0,0,2017,March,12,20,1,0,1,0,0,BB       ,PRT,Direct,Corporate,0,0,0,A               ,D               ,1,No Deposit     ,       NULL,329,0,Transient,60,0,1,Check-Out,2017-03-21
1,11,2015,December,49,5,2,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,68,0,0,Canceled,2015-12-02
0,140,2016,June,23,2,2,7,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,40,       NULL,0,Contract,76.5,0,0,Check-Out,2016-06-11
0,5,2015,November,48,28,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,171,       NULL,0,Transient,29,0,0,Check-Out,2015-11-29
1,16,2016,August,34,18,0,3,2,0,0,BB       ,RUS,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,247.33,0,1,Canceled,2016-08-08
1,105,2016,June,27,26,2,5,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,143.57,0,0,Canceled,2016-03-22
0,0,2016,May,20,9,1,1,2,0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,94,0,1,Check-Out,2016-05-11
0,24,2017,January,4,28,2,2,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,171,       NULL,0,Transient,42,0,0,Check-Out,2017-02-01
1,202,2017,June,26,30,2,3,2,2,0,BB       ,BRA,Online TA,TA/TO,0,0,0,G               ,G               ,2,No Deposit     ,240,       NULL,0,Transient,200,0,0,Canceled,2017-05-22
0,181,2016,July,31,27,0,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,152,0,1,Check-Out,2016-07-31
0,59,2016,May,20,8,2,2,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,243,       NULL,0,Contract,72.75,0,0,Check-Out,2016-05-12
0,31,2016,March,13,24,0,3,2,1,0,BB       ,PRT,Online TA,TA/TO,1,0,1,E               ,E               ,1,No Deposit     ,240,       NULL,0,Group,85,0,1,Check-Out,2016-03-27
1,126,2017,July,28,15,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,192,0,2,Canceled,2017-04-23
0,0,2017,July,30,27,1,3,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,240,       NULL,0,Transient-Party,245,0,3,Check-Out,2017-07-31
0,161,2016,July,31,28,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,243,       NULL,0,Contract,90.1,0,1,Check-Out,2016-08-04
1,9,2015,December,53,30,1,4,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,129.2,0,0,Canceled,2015-12-22
1,323,2017,June,22,3,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,72,0,0,Canceled,2016-07-21
1,49,2017,August,33,18,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,230,0,0,Canceled,2017-07-17
0,1,2017,August,32,7,1,0,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,306,       NULL,0,Transient,154.98,0,0,Check-Out,2017-08-08
0,13,2016,October,44,27,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,1,0,2,A               ,A               ,0,No Deposit     ,146,       NULL,0,Transient,39,0,0,Check-Out,2016-10-28
1,19,2017,August,33,18,0,2,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,262,0,0,Canceled,2017-07-30
1,205,2016,September,36,2,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,161,0,1,Canceled,2016-02-15
0,1,2015,December,51,15,0,1,2,0,0,BB       ,NULL,Corporate,Corporate,0,0,8,D               ,E               ,0,No Deposit     ,       NULL,204,0,Transient,35,0,1,Check-Out,2015-12-16
0,281,2016,October,43,22,2,3,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,0,Transient,41.33,0,0,Check-Out,2016-10-27
0,23,2015,July,31,26,2,4,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,5,       NULL,0,Transient,131.2,0,1,Check-Out,2015-08-01
1,0,2017,July,28,15,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient,155,0,1,Canceled,2017-07-15
1,0,2016,July,30,18,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,179,0,2,Canceled,2016-07-18
0,226,2017,March,12,25,2,2,1,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,314,       NULL,0,Transient-Party,28.64,0,0,Check-Out,2017-03-29
1,37,2016,June,25,17,0,2,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,161,0,0,Canceled,2016-05-11
0,5,2016,May,19,3,0,1,1,0,0,BB       ,PRI,Corporate,Corporate,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,154,0,Transient,39,0,0,Check-Out,2016-05-04
1,36,2015,November,47,20,0,2,2,0,0,FB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,38,       NULL,0,Transient-Party,64,0,0,Canceled,2015-11-14
0,0,2015,November,47,18,0,1,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,46.4,1,2,Check-Out,2015-11-19
0,11,2017,May,21,24,0,1,2,1,0,BB       ,IRL,Online TA,TA/TO,1,0,1,A               ,D               ,0,No Deposit     ,242,       NULL,0,Transient,94.16,1,2,Check-Out,2017-05-25
1,65,2017,May,18,3,3,9,2,0,0,Undefined,PRT,Groups,Corporate,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,125,0,0,Canceled,2017-03-21
1,27,2017,February,7,18,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,48,0,2,Canceled,2017-02-02
0,256,2016,August,36,31,1,4,2,0,0,HB       ,ROU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,69,       NULL,0,Transient,91.9,1,0,Check-Out,2016-09-05
0,5,2017,April,17,29,2,1,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,241,       NULL,0,Transient,110.8,1,1,Check-Out,2017-05-02
1,29,2016,September,39,23,1,2,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,5,       NULL,0,Transient,142.53,0,0,Canceled,2016-08-26
1,24,2016,June,24,8,0,3,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,122.33,0,0,Canceled,2016-05-21
0,29,2017,March,11,18,2,6,1,0,0,BB       ,AUT,Groups,Direct,0,0,0,G               ,G               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,100,0,0,Check-Out,2017-03-26
1,59,2017,August,35,28,3,5,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,180,0,0,Canceled,2017-07-01
0,150,2017,July,30,25,0,5,3,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,H               ,H               ,1,No Deposit     ,240,       NULL,0,Transient,271,0,0,Check-Out,2017-07-30
0,185,2015,July,28,6,3,8,2,0,0,BB       ,NLD,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,128,       NULL,0,Contract,90.95,0,0,Check-Out,2015-07-17
0,17,2017,July,26,1,0,0,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,I               ,1,No Deposit     ,240,       NULL,0,Transient-Party,0,0,0,Check-Out,2017-07-01
0,1,2015,December,53,29,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,65,0,1,Check-Out,2015-12-30
1,10,2015,August,33,9,2,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,211.5,0,1,Canceled,2015-07-30
