IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
0,30,2016,November,46,11,1,2,2,0,0,SC       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,87.27,0,0,Check-Out,2016-11-14
0,144,2017,May,18,6,2,1,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,52,       NULL,0,Transient-Party,90,0,1,Check-Out,2017-05-09
0,50,2016,March,14,31,0,3,2,0,0,BB       ,ISR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,65,0,1,Check-Out,2016-04-03
0,162,2016,July,29,14,0,3,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,28,       NULL,0,Transient-Party,112,0,1,Check-Out,2016-07-17
0,35,2017,April,17,28,0,1,1,0,0,SC       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,83.2,0,0,Check-Out,2017-04-29
1,37,2017,March,11,15,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,378,       NULL,0,Transient,110,0,0,Canceled,2017-02-06
1,97,2016,March,13,20,2,5,1,0,0,HB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,9,Transient,79.43,0,0,Canceled,2015-12-23
0,149,2016,July,32,31,2,1,3,0,0,BB       ,NLD,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,123.5,0,1,Check-Out,2016-08-03
0,137,2017,March,10,6,1,1,1,0,0,BB       ,ISR,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,37,       NULL,0,Transient-Party,65,0,0,Check-Out,2017-03-08
0,1,2016,January,5,29,0,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,79,0,1,Check-Out,2016-01-30
0,22,2015,December,50,8,0,4,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,27,       NULL,0,Transient,43.5,0,0,Check-Out,2015-12-12
0,7,2016,September,39,21,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,1,D               ,D               ,0,No Deposit     ,       NULL,219,0,Transient,119,0,1,Check-Out,2016-09-23
0,0,2015,September,39,21,1,2,2,0,0,BB       ,TUR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,124,0,0,Check-Out,2015-09-24
0,69,2015,December,53,30,0,3,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,B               ,B               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,93.52,0,0,Check-Out,2016-01-02
0,9,2015,October,41,7,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,9,       NULL,0,Contract,145,0,0,Check-Out,2015-10-10
0,28,2017,March,10,9,2,3,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,28,       NULL,0,Contract,68,0,0,Check-Out,2017-03-14
1,99,2016,February,8,19,0,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,1,0,A               ,A               ,0,No Deposit     ,       NULL,67,0,Transient-Party,80,0,0,Canceled,2015-12-22
1,10,2016,June,27,26,2,1,1,0,0,SC       ,AUS,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,112.33,0,1,Canceled,2016-06-17
1,262,2017,July,28,9,2,2,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,89.1,0,0,Canceled,2016-10-20
0,58,2016,May,20,13,0,2,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,159.3,0,3,Check-Out,2016-05-15
1,9,2017,January,1,3,0,3,2,0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,88,0,1,Canceled,2016-12-27
0,462,2017,July,26,1,2,3,2,0,0,BB       ,AUS,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,229,       NULL,0,Transient-Party,103.6,0,1,Check-Out,2017-07-06
1,143,2016,July,30,19,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,121.8,0,0,Canceled,2016-05-27
1,140,2017,April,17,28,2,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,119,       NULL,0,Transient-Party,130,0,0,Canceled,2017-03-20
0,49,2016,February,9,21,2,3,2,0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,65.75,0,0,Check-Out,2016-02-26
1,22,2017,May,20,15,1,2,2,0,0,BB       ,ARG,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,163.33,0,0,Canceled,2017-05-09
0,87,2016,May,21,15,2,2,2,1,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,135.15,0,2,Check-Out,2016-05-19
0,142,2016,June,27,29,0,3,3,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,28,       NULL,0,Transient,148,0,1,Check-Out,2016-07-02
0,146,2017,June,25,20,0,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,117,0,0,Check-Out,2017-06-22
0,5,2016,October,44,28,1,2,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,9,       NULL,0,Transient,200.33,1,2,Check-Out,2016-10-31
0,11,2016,October,41,3,1,0,1,0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,144,0,2,Check-Out,2016-10-04
0,116,2017,June,25,18,2,2,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,75.24,0,0,Check-Out,2017-06-22
1,86,2016,December,50,8,0,3,2,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,122,0,0,Canceled,2016-09-13
1,260,2017,July,31,31,1,1,2,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,89.1,0,1,Canceled,2017-02-08
0,423,2017,June,24,14,0,3,2,0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-17
1,269,2015,July,29,13,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Contract,62,0,0,Canceled,2015-01-01
1,72,2017,February,7,13,1,5,2,0,0,SC       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,74.8,0,2,Canceled,2016-12-06
1,239,2015,October,42,17,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,60,0,0,Canceled,2015-08-17
1,482,2016,November,45,3,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,51.4,0,0,Canceled,2015-10-21
0,122,2016,August,35,21,3,5,3,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,22,       NULL,0,Transient,105.9,1,0,Check-Out,2016-08-29
0,367,2017,June,26,27,0,4,2,0,0,BB       ,AUS,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,229,       NULL,0,Transient-Party,107,0,2,Check-Out,2017-07-01
1,153,2016,June,27,30,1,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,192,       NULL,40,Transient,85,0,0,Canceled,2016-03-16
1,284,2017,July,27,7,0,1,1,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,107.1,0,1,Canceled,2016-12-18
1,45,2017,June,24,15,2,5,2,0,0,SC       ,HUN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,137.14,0,1,Canceled,2017-05-02
1,341,2015,September,39,23,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
1,594,2017,February,8,23,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,59,0,0,Canceled,2015-10-21
0,142,2017,June,24,11,2,3,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,28,       NULL,0,Transient,85,0,0,Check-Out,2017-06-16
0,1,2016,November,45,3,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,138,       NULL,0,Transient,75,0,0,Check-Out,2016-11-04
0,55,2015,August,35,26,0,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,2015-08-28
1,125,2017,April,16,20,0,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,33,       NULL,0,Transient,85,0,0,Canceled,2016-12-16
1,313,2017,April,17,29,2,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,6,       NULL,0,Transient,90,0,0,Canceled,2017-02-23
0,5,2016,August,34,20,0,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,130,0,1,Check-Out,2016-08-21
0,139,2017,July,27,6,0,3,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,85,       NULL,0,Transient,80.1,0,1,Check-Out,2017-07-09
1,47,2017,March,10,9,1,3,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,79.2,0,0,Canceled,2017-03-08
0,5,2017,January,1,2,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,3,A               ,A               ,0,No Deposit     ,       NULL,40,0,Transient,67,1,1,Check-Out,2017-01-05
0,121,2016,July,28,7,2,3,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,103.5,0,1,Check-Out,2016-07-12
0,1,2016,July,30,20,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,111,0,1,Check-Out,2016-07-21
0,423,2017,July,29,22,1,1,1,0,0,HB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,6,       NULL,0,Transient-Party,95.5,0,0,Check-Out,2017-07-24
0,110,2016,September,39,20,0,3,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,83,       NULL,0,Transient,112.88,0,0,Check-Out,2016-09-23
0,4,2017,January,5,30,1,2,1,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98,1,1,Check-Out,2017-02-02
1,18,2016,May,23,29,2,2,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98.6,0,0,Canceled,2016-05-23
0,288,2016,May,19,5,0,3,3,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,1,       NULL,259,Transient-Party,71,0,1,Check-Out,2016-05-08
1,433,2016,September,38,15,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,62,0,0,Canceled,2015-10-21
1,23,2017,July,28,14,2,3,1,0,0,BB       ,MAR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,9,       NULL,0,Transient,192,0,0,Canceled,2017-06-22
0,72,2017,August,33,17,0,2,2,1,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,160,0,2,Check-Out,2017-08-19
0,320,2016,August,34,18,0,2,2,0,0,HB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,6,       NULL,0,Transient-Party,115,0,1,Check-Out,2016-08-20
0,90,2016,March,13,24,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,138,       NULL,0,Transient,72.58,1,1,Check-Out,2016-03-27
1,96,2015,September,40,28,1,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,3,       NULL,0,Transient-Party,138,0,0,Canceled,2015-08-22
1,20,2017,May,20,20,2,2,2,0,0,SC       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,137.5,0,1,Canceled,2017-04-30
1,342,2015,September,39,24,2,4,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,2015-08-21
0,184,2017,April,15,11,0,3,3,0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,149.4,0,3,Check-Out,2017-04-14
0,104,2017,May,19,10,0,4,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,132,       NULL,0,Transient,89.1,0,0,Check-Out,2017-05-14
1,157,2016,August,33,13,0,1,2,0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,114.3,0,0,Canceled,2016-05-18
0,205,2016,October,43,20,0,3,1,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,95.5,0,1,Check-Out,2016-10-23
1,281,2016,April,16,14,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,62,0,0,Canceled,2015-10-21
1,60,2017,April,14,6,1,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,9,       NULL,0,Transient,126,0,0,Canceled,2017-02-12
1,212,2017,April,17,29,2,1,2,0,0,SC       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99,0,1,Canceled,2016-10-21
1,204,2016,May,19,5,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,34,       NULL,96,Transient,100,0,0,Canceled,2016-01-18
0,25,2016,September,37,10,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,E               ,1,No Deposit     ,14,       NULL,0,Transient,168,1,2,Check-Out,2016-09-11
1,56,2017,March,12,21,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,86,       NULL,0,Transient,85,0,0,Canceled,2017-01-24
1,111,2017,April,17,27,1,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,31,       NULL,0,Transient,120,0,0,Canceled,2017-01-06
1,205,2017,August,34,26,2,5,2,0,0,HB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,9,       NULL,0,Transient,164.03,0,0,Canceled,2017-03-07
0,250,2017,August,33,17,1,3,2,1,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,148.28,0,1,Check-Out,2017-08-21
1,278,2016,August,33,11,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,65,0,0,Canceled,2015-12-18
0,58,2016,October,45,31,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,K               ,0,No Deposit     ,9,       NULL,0,Transient,102.15,0,1,Check-Out,2016-11-02
0,124,2017,August,34,21,1,3,1,0,0,BB       ,BEL,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,98,       NULL,0,Transient-Party,115,0,0,Check-Out,2017-08-25
1,0,2016,October,43,21,0,2,2,0,0,BB       ,AGO,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,14,       NULL,0,Transient,145,0,0,Canceled,2016-10-21
1,133,2017,July,29,20,2,3,3,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,16,       NULL,0,Transient,130.5,0,0,Canceled,2017-03-09
0,15,2016,September,38,11,2,0,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,109,0,1,Check-Out,2016-09-13
0,51,2016,October,44,27,0,1,1,0,0,SC       ,AUT,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,7,       NULL,0,Transient,64.45,0,1,Check-Out,2016-10-28
0,20,2017,April,16,18,0,1,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,135,0,0,Check-Out,2017-04-19
1,134,2016,June,27,30,0,3,1,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,90.9,0,0,Canceled,2016-06-30
0,0,2017,January,3,16,1,1,1,0,0,BB       ,IRL,Direct,Direct,0,0,0,A               ,A               ,5,No Deposit     ,       NULL,       NULL,0,Transient,93,0,0,Check-Out,2017-01-18
0,108,2016,June,25,13,1,3,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,20,E               ,E               ,2,No Deposit     ,       NULL,51,0,Transient,106,0,0,Check-Out,2016-06-17
0,320,2016,August,34,18,0,2,2,0,0,HB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,6,       NULL,0,Transient-Party,115,0,1,Check-Out,2016-08-20
1,228,2017,May,18,1,1,2,2,0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,110,0,1,Canceled,2017-03-26
0,138,2016,August,33,9,0,5,2,1,0,BB       ,NOR,Online TA,TA/TO,0,0,0,A               ,C               ,2,No Deposit     ,7,       NULL,0,Transient,101.49,0,1,Check-Out,2016-08-14
0,22,2016,October,44,25,0,1,2,0,0,SC       ,NOR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,110,0,0,Check-Out,2016-10-26
0,0,2017,July,28,15,1,1,1,0,0,BB       ,MOZ,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,110,0,0,Check-Out,2017-07-17
0,1,2016,February,8,20,2,1,2,0,0,SC       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,81,0,0,Check-Out,2016-02-23
0,0,2015,October,43,20,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,F               ,1,No Deposit     ,87,       NULL,0,Transient,123,0,0,Check-Out,2015-10-21
0,105,2016,March,13,20,2,4,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,88.12,0,0,Check-Out,2016-03-26
1,273,2016,May,20,13,1,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,21,       NULL,0,Transient,95,0,0,Canceled,2015-12-18
0,235,2016,June,26,24,0,2,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,61,Transient-Party,65,0,1,Check-Out,2016-06-26
1,102,2015,October,42,16,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,6,       NULL,0,Transient-Party,101.5,0,0,Canceled,2015-07-06
0,335,2016,October,42,13,0,3,1,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,56,       NULL,0,Transient-Party,80,0,0,Check-Out,2016-10-16
0,101,2016,April,18,28,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,101.15,0,1,Check-Out,2016-05-03
0,118,2016,June,24,6,1,2,1,0,0,BB       ,ITA,Offline TA/TO,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,191,       NULL,0,Transient-Party,110,0,0,Check-Out,2016-06-09
0,4,2017,March,12,23,0,3,3,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,165,0,2,Check-Out,2017-03-26
0,140,2015,November,47,18,0,3,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,29,       NULL,87,Transient-Party,65,0,0,Check-Out,2015-11-21
1,341,2015,September,39,23,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
1,35,2017,February,7,16,0,3,3,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,160,0,1,Canceled,2017-01-12
1,351,2015,October,40,3,2,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62.8,0,0,Canceled,2015-01-01
0,54,2016,August,34,19,1,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,149.4,0,2,Check-Out,2016-08-22
0,110,2015,December,50,9,0,4,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,56,       NULL,69,Transient-Party,70,0,0,Check-Out,2015-12-13
1,184,2016,August,34,16,0,4,3,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,139.05,0,3,Canceled,2016-03-26
0,30,2015,September,39,21,1,3,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,111.6,0,1,Check-Out,2015-09-25
0,76,2016,April,14,1,0,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,87.3,0,1,Check-Out,2016-04-03
0,3,2017,April,14,3,1,1,1,0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,115,0,2,Check-Out,2017-04-05
1,19,2015,October,41,6,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,1,1,0,A               ,A               ,0,Non Refund     ,82,       NULL,0,Transient,90,0,0,Canceled,2015-09-17
1,26,2017,May,21,22,1,0,1,0,0,SC       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,160,0,1,Canceled,2017-04-26
0,2,2015,October,43,18,2,2,1,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,98.21,0,0,Check-Out,2015-10-22
0,66,2016,February,7,9,0,3,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,B               ,B               ,1,No Deposit     ,9,       NULL,0,Transient-Party,80.55,1,1,Check-Out,2016-02-12
0,56,2017,March,13,28,0,3,2,0,0,SC       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,79.2,0,1,Check-Out,2017-03-31
0,55,2015,November,46,10,0,1,1,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,73.8,0,2,Check-Out,2015-11-11
1,99,2016,February,8,19,0,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,1,0,A               ,A               ,0,No Deposit     ,       NULL,67,0,Transient-Party,80,0,0,Canceled,2015-12-22
0,423,2017,July,29,22,1,1,2,0,0,HB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,6,       NULL,0,Transient-Party,122.4,0,1,Check-Out,2017-07-24
1,12,2016,November,48,26,2,1,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,1,No Deposit     ,14,       NULL,0,Transient,180.33,0,2,Canceled,2016-11-21
0,36,2016,February,7,12,1,2,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,61.75,0,1,Check-Out,2016-02-15
0,0,2016,December,49,1,0,2,1,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,96,0,1,Check-Out,2016-12-03
0,60,2016,December,52,23,2,2,2,1,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,105.4,0,3,Check-Out,2016-12-27
0,1,2016,June,27,26,2,0,2,0,0,BB       ,ECU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,124,0,0,Check-Out,2016-06-28
1,69,2016,June,25,12,2,4,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,236,       NULL,0,Transient,120,0,0,Canceled,2016-04-27
1,243,2017,March,10,10,1,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,103.5,0,0,Canceled,2016-07-25
1,118,2016,June,24,6,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,37,       NULL,0,Transient-Party,120,0,0,Canceled,2016-04-13
1,62,2017,June,23,5,1,1,2,0,0,SC       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,126,0,2,Canceled,2017-04-19
